AAPL,META,JPM,JNJ,XOM,AMZN,PG,NEE,CAT,NVDA,SP500
0.021431961351298812,0.02119408778076546,0.011459643951276681,0.01135695893097755,0.011223380588586915,0.018420507644798523,0.010740957052712989,0.009359032512858318,0.015614881151682213,0.02415050466136296,0.00935162130851274
0.021563272470365342,0.021246631786335627,0.011112741385408633,0.011377061383291184,0.011192915297269465,0.01840759724201816,0.010568835335390398,0.009508647290132153,0.015861585554113693,0.024359060969157305,0.009346420719281354
0.02129964236120057,0.02139648754421707,0.01129733635995418,0.011507398279234,0.01125775831868658,0.018395018541764167,0.010204953163662014,0.009461918090757181,0.015826668689941484,0.02459942824213891,0.00934464407706794
0.019199669608639527,0.021623021752442722,0.011273165195584642,0.01154101907911474,0.010904017231845843,0.018427794379043114,0.009924303154585071,0.009344627512183163,0.015797512123292876,0.02489016689420209,0.009294808972127292
0.019205568666958935,0.02207437822224405,0.011277891226204137,0.01153677118541495,0.010479094810671788,0.01840471171681074,0.009894861522756976,0.009264599846845691,0.01538967292140321,0.024763616884606585,0.009291931916141373
0.019068747665748353,0.023270648525296585,0.011200380045791483,0.011522998666660466,0.010649778197415386,0.017456550046603403,0.009897463103801426,0.009319232094790532,0.014295836643612614,0.024807756023494335,0.00910502370378645
0.019485536348563277,0.02323537506045482,0.011472818335163018,0.011574678894971586,0.01075687472165998,0.017515145720190545,0.010186897942763305,0.009211750764660328,0.014828424414662273,0.027063631935821144,0.00926432583963304
0.018870520275758897,0.022929438367479602,0.011171826989332315,0.011233500537441644,0.010760734136314587,0.017319660351519897,0.010048301492126691,0.009066109365896266,0.014285682815540513,0.02636564210510321,0.008738389954828988
0.018937048684560847,0.023020774048192166,0.011158969247187636,0.01144298401808534,0.011208444979031305,0.01734219760092561,0.010213068424168298,0.00874749725218617,0.014722373209177504,0.026387005441952025,0.008878345294085044
0.018845492724672078,0.023053456680697835,0.011214543369320814,0.011337667309753618,0.011481052441132315,0.017266286423284927,0.010124210063477673,0.008757255564205584,0.014678849093518586,0.02626500953400451,0.008857560024228321
0.018667054731764766,0.02308652840535447,0.011270400037075677,0.011384830764049586,0.01153181870059373,0.017236838358308512,0.009858814759603938,0.008396999871212157,0.014688313664401046,0.026310249754659103,0.008854007376901082
0.015161182751640023,0.02232824822307754,0.010212920502023744,0.01111159324119165,0.011461632338045324,0.016220261008035506,0.009949445313213203,0.008300450812394241,0.011657750147293503,0.023767473854971098,0.007742928277101954
0.015376317768408997,0.022346702353536044,0.010179609071385974,0.011594250715616716,0.011484362929856199,0.016236140949003514,0.010520887264504702,0.00888781333497155,0.011428481096731955,0.025218890739614204,0.007647901515989183
0.015263785053160141,0.021737305572592347,0.010184223393357946,0.011726955244504003,0.011562787104655838,0.01597211392501953,0.01038046655660167,0.00894053002686174,0.011412029791131411,0.02546525066259263,0.007612254912286917
0.015351501619178958,0.021971254952723472,0.011091782535940696,0.011791119557072871,0.011731876864316633,0.015609977580332583,0.010127217704096487,0.008752683578484103,0.01134114342329236,0.02547807097679221,0.007520023753884608
0.015590566256913189,0.02188923718118949,0.011447725932572143,0.011782405241087875,0.0116786900681619,0.015367733946236825,0.010129703525764564,0.008677780095838531,0.009436059031053172,0.025139273725030692,0.0075150370520389075
0.0142216188595331,0.021750096357938425,0.011418264284414014,0.011804084282728163,0.011860240123523965,0.015349988029191282,0.010225074219772621,0.009194616342306656,0.009514015810973315,0.024852227291360066,0.007367408738333967
0.013948157209579098,0.02174706814528117,0.011414273080480979,0.012075863102994336,0.011959230110917629,0.015345981209710452,0.010776028095464135,0.009187535142148462,0.00900487223931838,0.024584804591316164,0.0073423539731946146
0.013237242668112228,0.02177634067099878,0.011332100165271681,0.012261450273872241,0.011861088492816968,0.015346255340945011,0.010943271622771802,0.008872777026961152,0.008643081186281869,0.024505209201087706,0.00732396491238504
0.013448809704858332,0.02123411335291638,0.01070427511733104,0.012203232306515563,0.010983058233391697,0.014577161785499929,0.010992458220015105,0.008811574449754524,0.008389410271266665,0.02396912947881028,0.006977481245886603
0.013381757944727183,0.021402754627806417,0.01060343081727706,0.012212140902913731,0.010973065247465181,0.01485935596496644,0.0112082018260573,0.008868354357551646,0.008486137548585388,0.02375526170276923,0.006977753567737392
0.013335046199321502,0.02139633790937796,0.010383733857496347,0.011951188975406632,0.010448407694078253,0.014992614766178447,0.010367232395680744,0.008627662817538937,0.008582364325793696,0.023717728209259454,0.006722038677898377
0.013402733646102803,0.021311099456531094,0.010447840372744717,0.00883405500280612,0.010332062099879106,0.014956891003138087,0.01032648479959988,0.008234917030751299,0.008643767995995177,0.024044011792359536,0.006497224513702448
0.013416003252567416,0.021477240499811142,0.01027038009543297,0.011965998825434839,0.0102933164846443,0.014932794403437071,0.01023163161372259,0.008437399151374435,0.010140861323135169,0.023913660469043113,0.00650801314392788
